shard,id,name,verdict,score,auto_lock,events,coverage_h,span_h,gaps_gt_2h,empty_desc,title_ar_pct,title_latin_pct,desc_ar_pct,feed_country,issues,warnings,preview_1,preview_2
provider-bein,beIN SPORTS MAX 3.qa,beIN SPORTS MAX 3.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS MAX 4.qa,beIN SPORTS MAX 4.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS MAX 5.qa,beIN SPORTS MAX 5.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS MAX 6.qa,beIN SPORTS MAX 6.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS NEWS.qa,beIN SPORTS NEWS.qa,PASS,100,1,79,46.0,46.0,0,0,31.6,100.0,100.0,qa,,,The Issue of The Day,Al Hassad
provider-bein,beIN SPORTS XTRA 04 bein.com.qa,beIN SPORTS XTRA 04 bein.com.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS XTRA 05 bein.com.qa,beIN SPORTS XTRA 05 bein.com.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS XTRA 3.qa,beIN SPORTS XTRA 3.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS XTRA 4.qa,beIN SPORTS XTRA 4.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS XTRA 5.qa,beIN SPORTS XTRA 5.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS XTRA 6.qa,beIN SPORTS XTRA 6.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS XTRA 7.qa,beIN SPORTS XTRA 7.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS XTRA 8.qa,beIN SPORTS XTRA 8.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS XTRA 9.qa,beIN SPORTS XTRA 9.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN SPORTS-boxoffice-bein.com.qa,beIN SPORTS-boxoffice-bein.com.qa,PASS,100,1,28,46.97,48.0,0,0,0.0,100.0,100.0,qa,,,Operation Fortune: Ruse De Guerre,Enhanced
provider-bein,beIN SPORTS.qa,beIN SPORTS.qa,REVIEW,92,0,23,47.92,47.92,0,0,0.0,100.0,100.0,qa,,LONG_GT_6H=1,China vs Philippines - Basketball Men - Asian Games Aichi-Nagoya 2026 - BKB06,Chinese Taipei vs Vietnam - Football Women's - Asian Games Aichi-Nagoya 2026 - FBL01
provider-bein,bein.com-05.qa,bein.com-05.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,bein.com-06.qa,bein.com-06.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,bein.com-07.qa,bein.com-07.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,bein.com-08.qa,bein.com-08.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beIN4K.qa@SD,beIN 4K,REVIEW,92,0,20,38.78,38.78,0,0,75.0,100.0,100.0,qa,,LOW_TITLE_DIVERSITY=20%; DUPLICATE_TIMELINE_GROUP=2; DUPLICATE_TIMELINE_UNRELATED,Sunderland v Arsenal - الدوري الإنجليزي الممتاز,Main Race - F1 Spanish Grand Prix - FIA Formula 1 World Championship
provider-bein,beIN_SPORTS3_DIGITAL_Mono_EN.bein,beIN_SPORTS3_DIGITAL_Mono_EN,REVIEW,92,0,12,27.0,49.0,1,0,0.0,100.0,100.0,,,GAPS_GT_2H=1/TOTAL=22.0h,Levante vs Barcelona,West Ham Utd vs Wrexham
provider-bein,beIN_SPORTS4_DIGITAL_Mono_EN.bein,beIN_SPORTS4_DIGITAL_Mono_EN,REVIEW,92,0,15,28.17,49.75,1,0,13.3,100.0,100.0,,,GAPS_GT_2H=1/TOTAL=21.6h,Portugal vs Costa Rica,Levante vs Barcelona
provider-bein,beIN_SPORTS5_DIGITAL_Mono_EN.bein,beIN_SPORTS5_DIGITAL_Mono_EN,PASS,100,1,18,42.25,42.25,0,0,5.6,100.0,100.0,,,,Korea Republic vs Ecuador,Auxerre vs Nice
provider-bein,beIN_SPORTS7_DIGITAL_Mono_EN.bein,beIN_SPORTS7_DIGITAL_Mono_EN,REVIEW,92,0,11,27.75,48.75,1,0,0.0,100.0,100.0,,,GAPS_GT_2H=1/TOTAL=21.0h,Aryna Sabalenka vs Elena Rybakina,Christian Harrison (USA) vs Xinran Sun (CHN) vs Neal Skupski (GBR) vs Kevin Krawietz (GER)
provider-bein,beIN_SPORTS_XTRA_06_bein.com_EN.bein,beIN_SPORTS_XTRA_06_bein.com_EN,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,NO_PROGRAMMES,,,
provider-bein,beIN_SPORTS_XTRA_07_bein.com_EN.bein,beIN_SPORTS_XTRA_07_bein.com_EN,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,NO_PROGRAMMES,,,
provider-bein,beIN_SPORTS_XTRA_08_Bein.com_EN.bein,beIN_SPORTS_XTRA_08_Bein.com_EN,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,NO_PROGRAMMES,,,
provider-bein,beIN_SPORTS_XTRA_Digital_09_Bein.com_EN.bein,beIN_SPORTS_XTRA_Digital_09_Bein.com_EN,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,NO_PROGRAMMES,,,
provider-bein,beINDrama1.qa@SD,بي إن دراما,REVIEW,84,0,15,14.0,14.0,0,1,100.0,6.7,100.0,qa,,EMPTY_DESC=1(7%); PREMIUM_TITLE_LATIN_LOW=7%,درب الذهب,مزاد الشر
provider-bein,beINGourmet.qa@SD,beINGOURMET,REVIEW,84,0,14,14.0,14.0,0,14,100.0,71.4,0.0,qa,,EMPTY_DESC=14(100%); PREMIUM_AR_DESC_LOW=0%,E7 | S1 عزابي,سوبر موم S1
provider-bein,beINMovies1Premiere.qa@SD,beINMOVIES1,REVIEW,76,0,20,38.52,38.52,0,20,100.0,0.0,0.0,qa,,EMPTY_DESC=20(100%); PREMIUM_TITLE_LATIN_LOW=0%; PREMIUM_AR_DESC_LOW=0%,هاي غراوند,قوة الطبيعة: الجفاف
provider-bein,beINMovies2Action.qa@SD,beINMOVIES2,REVIEW,76,0,21,39.02,39.02,0,21,100.0,0.0,0.0,qa,,EMPTY_DESC=21(100%); PREMIUM_TITLE_LATIN_LOW=0%; PREMIUM_AR_DESC_LOW=0%,رجال بملابس السوداء: دوليين,ظلال الشك
provider-bein,beINMovies3Drama.qa@SD,beINMOVIES3,REVIEW,76,0,21,39.23,39.23,0,21,100.0,14.3,0.0,qa,,EMPTY_DESC=21(100%); PREMIUM_TITLE_LATIN_LOW=14%; PREMIUM_AR_DESC_LOW=0%,إجازة تطوعية,عائلة آدامز
provider-bein,beINMovies4Family.qa@SD,beINMOVIES4,REVIEW,76,0,10,16.0,16.0,0,10,100.0,0.0,0.0,qa,,EMPTY_DESC=10(100%); PREMIUM_TITLE_LATIN_LOW=0%; PREMIUM_AR_DESC_LOW=0%,دورا ومدينة الذهب المفقودة,الموبتس يغزون مانهاتن
provider-bein,beINSeries1.qa@SD,beINSERIES1,REVIEW,84,0,15,14.0,14.0,0,15,100.0,86.7,0.0,qa,,EMPTY_DESC=15(100%); PREMIUM_AR_DESC_LOW=0%,E7 | S8 كل أمريكي,E19 | S2 وثيقة
provider-bein,beINSeries2.qa@SD,بي إن سيريس إتش...,PASS,100,1,14,12.0,12.0,0,0,100.0,100.0,100.0,qa,,,Dexter S6,From
provider-bein,beINSports2.qa@MENA,beINSPORTS2,REVIEW,92,0,25,50.25,50.25,0,0,84.0,100.0,100.0,qa,,LONG_GT_6H=1,Sheffield Utd vs Wolverhampton Wanderers - دوري البطولة الإنجليزية,North Korea vs Bangladesh - Football Women's - Asian Games Aichi-Nagoya 2026 - FBL02
provider-bein,beINSports3.qa@MENA,beINSPORTS3,PASS,100,1,27,48.12,48.12,0,0,96.3,100.0,100.0,qa,,,Le Mans vs Lens - الدوري الفرنسي,Real Sociedad vs Atletico Madrid - الدوري الإسباني
provider-bein,beINSports4.qa@MENA,beINSPORT4,PASS,100,1,26,46.13,46.13,0,0,73.1,100.0,100.0,qa,,,Portugal vs Costa Rica - FIFA U-20 Women World Cup,Auxerre vs Nice - الدوري الفرنسي
provider-bein,beINSports5.qa@MENA,beINSPORTS5,PASS,100,1,22,49.93,49.93,0,0,59.1,100.0,100.0,qa,,,Korea Republic vs Ecuador - FIFA U-20 Women World Cup,Celta Vigo vs Malaga - الدوري الإسباني
provider-bein,beINSports6.qa@MENA,beINSPORTS6,REVIEW,92,0,22,39.17,42.0,1,0,40.9,100.0,100.0,qa,,GAPS_GT_2H=1/TOTAL=2.8h,Trofeo Pirelli Race 1 - Hungaroring Round - Ferrari Challenge,Rennes vs Marseille - الدوري الفرنسي
provider-bein,beINSports7.qa@MENA,beINSPORTS7,PASS,100,1,20,49.5,49.5,0,0,0.0,100.0,100.0,qa,,,Aryna Sabalenka vs Elena Rybakina - Arthur Ashe Court - Tennis US Open 2026 - Women's Singles Final,Katerina Siniakova (CZE) / Taylor Townsend (USA) vs Ashlyn Krueger (USA) / Robin Montgomery (USA)
provider-bein,beINSports8.qa@MENA,beINSPORTS8,PASS,100,1,33,46.0,46.0,0,0,6.1,100.0,100.0,qa,,,Sprint Race - Madrid Round - FIA Formula 3 Championship,Feature Race 1 - Madrid Round - FIA Formula 3 Championship
provider-bein,beINSports9.qa@MENA,beINSPORTS9,PASS,100,1,35,46.8,46.8,0,0,0.0,100.0,100.0,qa,,,Longines Global Champions Tour - Madrid Jumping - LGCT GRAND PRIX,Longines Global Champions Tour - Cannes Jumping - Round 1 Competition Team
provider-bein,beINSportsMax1.qa@MENA,beINSPORTSMAX1,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beINSportsMax2.qa@MENA,beINSPORTSMAX2,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beINSportsMax3.qa@MENA,beINSPORTSMAX3,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beINSportsMax4.qa@MENA,beINSPORTSMAX4,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beINSportsMax5.qa@MENA,beINSPORTSMAX5,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beINSportsMax6.qa@MENA,beINSPORTSMAX6,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beINSportsXtra1.qa@SD,beIN SPORTS XTRA 1,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beINSportsXtra2.qa@SD,beIN SPORTS XTRA 2,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,beINSPORTSXTRA3.qa,beINSPORTSXTRA3.qa,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,qa,NO_PROGRAMMES,,,
provider-bein,NEWS_DIGITAL_Mono_AR.bein,NEWS_DIGITAL_Mono_AR,REVIEW,92,0,75,42.0,42.0,0,0,100.0,100.0,100.0,,,DUPLICATE_TIMELINE_GROUP=2,Al Hassad,News Bulletin - نشرة الأخبار
provider-bein,NEWS_DIGITAL_Mono_EN.bein,NEWS_DIGITAL_Mono_EN,REVIEW,92,0,75,42.0,42.0,0,0,33.3,100.0,100.0,,,DUPLICATE_TIMELINE_GROUP=2,Al Hassad,News Bulletin - نشرة الأخبار
provider-osn,Osn Ya Hala Aflam.eg,Osn Ya Hala Aflam.eg,REVIEW,84,0,15,25.42,25.42,0,15,0.0,100.0,0.0,eg,,EMPTY_DESC=15(100%); PREMIUM_AR_DESC_LOW=0%,Taslim Ahali,Ibn El Hajj Ahmad
provider-osn,OSN Ya Hala.eg,OSN Ya Hala.eg,REVIEW,84,0,34,25.58,25.58,0,34,0.0,100.0,0.0,eg,,EMPTY_DESC=34(100%); PREMIUM_AR_DESC_LOW=0%,Wa Baynaa Miead,W Ana Ahebak Baad
provider-osn,OSN.TV.ae,OSN TV,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,,,
provider-osn,OSNComedy.ae@SD,OSNtv Comedy,REVIEW,92,0,93,42.17,42.17,0,0,0.0,100.0,100.0,ae,,LOW_TITLE_DIVERSITY=14%,2 Broke Girls S6,2 Broke Girls S6
provider-osn,OSNKids.ae@SD,OSNtv Kids,REVIEW,92,0,214,42.32,42.32,0,0,0.0,100.0,100.0,ae,,LOW_TITLE_DIVERSITY=10%,Dino Pops,Team Hot Wheels
provider-osn,OSNMezze.ae@SD,OSNtv Mezze,REVIEW,92,0,42,42.0,42.0,0,0,0.0,100.0,100.0,ae,,LOW_TITLE_DIVERSITY=14%,MasterChef USA,Jason Athertons's Dubai Dishes
provider-osn,OSNMoviesAction.ae@SD,OSNtv Movies Action,PASS,100,1,22,44.0,44.0,0,0,4.5,95.5,100.0,ae,,,Greenland,Superman IV: The Quest for Peace
provider-osn,OSNMoviesHollywood.ae@SD,OSNtv Movies Hollywood,PASS,100,1,24,44.08,44.08,0,0,8.3,91.7,100.0,ae,,,Wonder Woman 1984,Jane Got a Gun
provider-osn,OSNMoviesPremiere.ae@SD,OSNtv Movies Premiere,PASS,100,1,23,45.58,45.58,0,0,0.0,100.0,100.0,ae,,,Zack Snyder's Justice League,The Little Things
provider-osn,OSNShowcase.ae@SD,OSNtv Showcase,PASS,100,1,64,42.83,42.83,0,0,0.0,100.0,100.0,ae,,,Luck,2 Dope Queens
provider-osn,OSNtv Crime.sa,OSNtv Crime.sa,REVIEW,84,0,57,47.17,47.17,0,25,0.0,100.0,100.0,sa,,EMPTY_DESC=25(44%); LOW_TITLE_DIVERSITY=14%,Law And Order,Murder In A Small Town
provider-osn,OSNtv Documentary.sa,OSNtv Documentary.sa,REVIEW,84,0,16,17.83,17.83,0,16,0.0,100.0,0.0,sa,,EMPTY_DESC=16(100%); PREMIUM_AR_DESC_LOW=0%,I'll Be Gone In The Dark,I'll Be Gone In The Dark
provider-osn,OSNtv iQIYI.sa,OSNtv iQIYI.sa,REVIEW,84,0,63,47.25,47.25,0,28,0.0,100.0,100.0,sa,,EMPTY_DESC=28(44%); LOW_TITLE_DIVERSITY=16%,My Unicorn Girl,Are You OK?
provider-osn,OSNtv Movies Comedy.sa,OSNtv Movies Comedy.sa,REVIEW,92,0,28,48.75,48.75,0,13,0.0,100.0,100.0,sa,,EMPTY_DESC=13(46%),Aloha,Magic in the Moonlight
provider-osn,OSNtv Movies Family.sa,OSNtv Movies Family.sa,REVIEW,92,0,34,47.92,47.92,0,15,0.0,100.0,100.0,sa,,EMPTY_DESC=15(44%),Dr. Seuss' The Lorax,Alvin And The Chipmunks: The Road Chip
provider-osn,OSNtv Movies Horror.sa,OSNtv Movies Horror.sa,REVIEW,92,0,29,49.17,49.17,0,13,0.0,100.0,100.0,sa,,EMPTY_DESC=13(45%),Final Destination,Keep Watching
provider-osn,OSNtv Now.sa,OSNtv Now.sa,REVIEW,92,0,61,47.0,47.0,0,26,0.0,100.0,100.0,sa,,EMPTY_DESC=26(43%),"My Mum, Your Dad UK",Red Bull Driftbrothers
provider-osn,OSNtv One.sa,OSNtv One.sa,REVIEW,92,0,70,47.42,47.42,0,30,0.0,100.0,100.0,sa,,EMPTY_DESC=30(43%),Suits: L.A.,Extended Family
provider-osn,OSNtv Pop Up.sa,OSNtv Pop Up.sa,REVIEW,76,0,236,46.48,46.48,0,106,0.0,100.0,100.0,sa,,EMPTY_DESC=106(45%); REPEATED_TITLE=78%; LOW_TITLE_DIVERSITY=1%,The Amazing World Of Gumball,The Amazing World Of Gumball
provider-osn,OSNtv Showcase Classics.sa,OSNtv Showcase Classics.sa,REVIEW,92,0,59,47.0,47.0,0,26,0.0,100.0,100.0,sa,,EMPTY_DESC=26(44%),The Righteous Gemstones,True Blood
provider-osn,OSNYahala.ae@SD,OSNtv Yahala,REVIEW,92,0,56,42.25,42.25,0,0,0.0,100.0,100.0,ae,,LOW_TITLE_DIVERSITY=16%,Wa Baynaa Miead,W Ana Ahebak Ba'd
provider-osn,OSNYahalaAflam.ae@SD,OSNtv Yahala Aflam,PASS,100,1,26,43.42,43.42,0,0,3.8,96.2,100.0,ae,,,Taslim Ahali,Ibn El Hajj Ahmad
provider-osn,OSNYahalaBilArabi.ae@SD,OSNtv Yahala Bil Arabi,PASS,100,1,49,42.0,42.0,0,0,0.0,100.0,100.0,ae,,,Deep in Love,Sharab Al Toot AKA One Love
provider-mbc,Al Arabiya Business.sa,Al Arabiya Business.sa,REVIEW,92,0,46,47.0,47.0,0,0,100.0,52.2,100.0,sa,,LOW_TITLE_DIVERSITY=15%,فتح السوق,نبض السوق
provider-mbc,Al Arabiya.sa,Al Arabiya.sa,REVIEW,84,0,78,48.0,48.0,0,4,100.0,0.0,100.0,sa,,EMPTY_DESC=4(5%); LOW_TITLE_DIVERSITY=19%,صباح العربية,الأخبار
provider-mbc,Alarabiya.ae@SD,العربية,PASS,100,1,49,30.0,30.0,0,0,100.0,2.0,100.0,ae,,,صباح العربية,أخبار العربية
provider-mbc,AlArabiyaBusiness.ae@SD,العربية Business,REVIEW,84,0,15,15.0,29.0,1,2,100.0,0.0,100.0,ae,,EMPTY_DESC=2(13%); GAPS_GT_2H=1/TOTAL=14.0h,فتح السوق,نبض السوق
provider-mbc,AlArabiyaEnglish.sa@SD,AL Arabiya English,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,sa,NO_PROGRAMMES,,,
provider-mbc,AlarabiyaPortrait.ae@SD,Al Arabiya,PASS,100,1,69,43.0,43.0,0,0,100.0,2.9,100.0,ae,,,صباح العربية,أخبار العربية
provider-mbc,AlArabiyaPrograms.ae,العربية برامج,NO_EPG,65,0,0,0.0,0.0,0,0,0.0,0.0,0.0,ae,NO_PROGRAMMES,,,
provider-mbc,EN:.MBC1.Iraq.sa,EN: MBC Iraq,REVIEW,68,0,88,47.08,49.25,1,88,0.0,100.0,0.0,sa,,EMPTY_DESC=88(100%); LOW_TITLE_DIVERSITY=15%; GAPS_GT_2H=1/TOTAL=2.2h; ARABIC_PROVIDER_TITLE_AR_LOW=0%,Teebah,A'elati Tarbah
provider-mbc,EN:.MBC1.Masr.sa,EN: MBC1 Masr,REVIEW,76,0,81,49.48,49.52,0,81,1.2,100.0,0.0,sa,,EMPTY_DESC=81(100%); LOW_TITLE_DIVERSITY=17%; ARABIC_PROVIDER_TITLE_AR_LOW=1%,El Hekaya Ma' Amr Adib,TV guide is not available
provider-mbc,MBC Egypt.eg,MBC Egypt.eg,REVIEW,84,0,21,27.67,27.67,0,21,0.0,100.0,0.0,eg,,EMPTY_DESC=21(100%); ARABIC_PROVIDER_TITLE_AR_LOW=0%,Alhikaya mae Amr Adib,Kalam Al Nas
provider-mbc,MBC Maser 2.sa,MBC Maser 2.sa,PASS,100,1,43,46.5,46.5,0,0,76.7,23.3,100.0,sa,,,قصر النيل,صباحك مصري
provider-mbc,MBC Maser.sa,MBC Maser.sa,PASS,100,1,39,47.28,47.28,0,0,79.5,20.5,94.9,sa,,,الحكاية مع عمرو أديب,كلام الناس
provider-mbc,MBC MASR 2.sa,MBC MASR 2.sa,PASS,100,1,43,46.45,46.45,0,0,100.0,0.0,100.0,sa,,,قصر النيل,صباحك مصري
provider-mbc,MBC Masr Drama.eg,MBC Masr Drama.eg,REVIEW,76,0,30,24.58,24.58,0,30,0.0,100.0,0.0,eg,,EMPTY_DESC=30(100%); LOW_TITLE_DIVERSITY=20%; ARABIC_PROVIDER_TITLE_AR_LOW=0%,Bahar,Fekra B'million Geneh
provider-mbc,MBC Plus eLife HD.sa,MBC Plus eLife HD.sa,PASS,100,1,49,46.5,46.5,0,0,100.0,4.1,100.0,sa,,,حارة القبة,هيا الروح
provider-mbc,MBC Plus Variety HD.sa,MBC Plus Variety HD.sa,PASS,100,1,59,48.05,48.05,0,0,100.0,0.0,100.0,sa,,,آكشن زون,بلانت آكشن
provider-mbc,MBC VARIETY.sa,MBC VARIETY.sa,PASS,100,1,59,48.05,48.05,0,0,100.0,0.0,100.0,sa,,,أكشن زون,بلانيت آكشن
provider-mbc,MBC.eg,MBC.eg,REVIEW,84,0,28,24.5,24.5,0,28,14.3,85.7,0.0,eg,,EMPTY_DESC=28(100%); ARABIC_PROVIDER_TITLE_AR_LOW=14%,Tozluyaka,Ali Klay
provider-mbc,MBC1.ae@SD,MBC1,REVIEW,92,0,57,47.35,47.35,0,0,100.0,3.5,100.0,ae,,PLACEHOLDER=1,ست شباب,أصدقاء العمر
provider-mbc,MBC1USA.us@SD,MBC1,REVIEW,84,0,60,43.15,43.15,0,13,100.0,3.3,100.0,,,EMPTY_DESC=13(22%); PLACEHOLDER=13,النويلاتي,نادينا
provider-mbc,MBC2.ae@SD,MBC2,PASS,100,1,34,46.48,46.48,0,0,100.0,14.7,100.0,ae,,,سكووب مع ريا,باتمان بيغينز
